p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",I'm definitely up to do it again.,Moderate,1,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them","Spent a great day in London together, going to a café and exploring all the places we used to go together.",Moderate,1,High,0
41,openness,Moderate,"So good to see these guys again, especially those I haven't seen for years. Brings me right back to the days of playing Minecraft together. Spent a great day in London together, going to a café and exploring all the places we used to go together, it was a really great day, and I'm definitely up to do it again.","Another year since birth for my favourite person on the planet, here's to many many many more together. I cannot express how much I love you, and I hope our day together lived up to that. We went to a really nice restaurant in town, which i would highly recommend everyone visits.",High,0,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions",here's to many many many more together.,Moderate,1,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Moderate,1,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",It feels so good to have the gang back together again!,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Moderate,1,"IF a person reflects on good memories from past experiences without indicating a desire for new ones, THEN openness is likely Low because it suggests a preference for familiarity over new experiences",we loved reliving the same excitement from when we were young ~ that was 13 years ago!,High,0,High,0
48,openness,Moderate,It feels so good to have the gang back together again! we had a lush dinner at Il Michelangelo and won a few games of bowling over at AllStars xoxo we loved reliving the same excitement from when we were young ~ that was 13 years ago! :O &lt;3 P.S. no one noticed that my heel was starting to break...,"my darling, my dearest. I couldn't imagine life without you and your dimpled smiles and cuddles. when life gets tough, you're there for me and me for you. I feel so blessed that we found each other and that we get to share this adventure of life together. You've hit a quarter of a century and here's to many more. I love you, happy birthday! &lt;3",Moderate,1,"IF a person indicates that they appreciate and enjoy friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions",I feel so blessed that we found each other and that we get to share this adventure of life together.,High,0,High,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Moderate,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",it is an opportunity to meet with them again...what a joy to meet again,Moderate,0,Moderate,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,Moderate,0,"IF a person appreciates and enjoys friendships without limitations on time spent together, THEN openness is likely High because it shows an appreciation for new and varied interactions",what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others","after an exciting wait - we finally all met up, Parsons meads Class of 1987",Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,0,"IF a person shows willingness to try different things and indicates spontaneity in their plans, THEN openness is likely High because it reflects an adventurous spirit and a desire for new experiences",planned the next catch up,Moderate,0,Moderate,0
54,openness,Low,"so after an exciting wait - we finally all met up , Parsons meads Class of 1987. It had been a while and now we all had a few more wrinkles and grey hairs. The room was full of laughter and hugs and kisses as we all remembered the school days. we had a laugh and caught up with all the news about our families and planned the next catch up.
","So my darling hubbie, the big day has come - the big 50. Half a century , wow who would have thought it. We have know each other for 33 years of that time, where has it gone. A few more grey hairs and wrinkles between us but we have 2 lovely kids and a great family. Happy Birthday!",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",caught up with all the news about our families and planned the next catch up,Moderate,0,Moderate,0
55,openness,Low,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",had such a blast hanging out with these lovely people,High,0,High,0
55,openness,Low,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",High,0,"IF a person shares detailed accounts of experiences with enthusiasm and humor, THEN openness is likely High because it demonstrates engagement with new events and the willingness to share them","had such a blast hanging out with these lovely people... Good food, excellent drinks and brilliant company",High,0,High,0
55,openness,Low,"Highschool reunion! Had such a blast hanging out with these lovely people. Thank you Annie for organising and getting us all back together for such a fun and frivolous evening. Good food, excellent drinks and brilliant company. Would definitely recommend the venue we were hanging out in. And the theme was so much fun! I think we looked amazing in our fancy dress.","Congrats Jamie for surviving another year! It's definitely been a wild one between miving in, new job and adopting our first fur baby. I feel very lucky to be able to celebrate this birthday with you. Here we are enjoying dinner at the Sky Garden, picture taken by our lovely server for the evening. Can't wait to make more memories like this with you.",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Can't wait to make more memories like this with you,High,0,High,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person expresses excitement about attending a gathering or reunion with friends, THEN openness is likely High because it indicates a willingness to engage in social experiences and reconnect with others",looking forward to the birthday surprise,Moderate,0,Moderate,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person shows willingness to try different things and indicates spontaneity in their plans, THEN openness is likely High because it reflects an adventurous spirit and a desire for new experiences",how do you feel about abseiling/parachute jumping/crocodile wrestling?,Moderate,0,Moderate,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person discusses their enjoyment of doing various activities and mentions looking forward to future experiences with joy, THEN openness is likely High because it indicates a readiness to embrace new opportunities",Happy birthday to S... I'll see you later for the birthday surprise,Moderate,0,Moderate,0
