p,trait,true level,post 1,post 2,pred rules,experts-rules score,matched rules,matched behaviors,pred with few-shot,few-shot score,pred with zero-shot,zero-shot score
46,openness,High,"Such a crazy time with my bro from childhood. We got to this house party which was full of vibes. From the time we got there we knew it was going to be special. The decoration on the house was amazing. Massive shout out to whoever made the ribs, chicken wings and burgers - 10/10. Music was on point, dancing was on point too. We need to do this again.","Just want to send a special happy birthday to my wife - my best friend, my advisor, my partner in crime and in love. Your patience, kind heart, focus, intelligence and your resilience in the face of life's obstacles makes me so lucky to be called your husband. To witness and stand by the woman you've grown into is amazing. I look forward to celebrating many more birthdays with you. Happy birthday my love. ",High,1,"IF a person shares details about past memories and mentions a positive emotional reaction, THEN openness is likely High because this shows an appreciation for experiences and a reflective nature.",To witness and stand by the woman you've grown into is amazing.,High,1,High,1
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person expresses excitement about reconnecting with old friends and describes the experience positively, THEN openness is likely High because this indicates a willingness to engage in social interactions and new experiences.",I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart.,Moderate,0,Moderate,0
47,openness,High,I am really happy I attended this event as it really exposed me to a lot of persons I have not seen for a while. I was able to catch on things I have missed about my guys and reconnecting with them really gladdens my heart. I will quickly connect them on all social media network to sustain the relationship so as not to lose. Thank you guys.,"A superlative birthday shout out to my you my guy!
You have really done well in your career and I am so happy for you on this special occassion of yours. The Lord bless you real good brother.
I would have come around to say hello, but I am really busy right now.
Enjoy your day to the fullest and avoid trouble at all cost my guy.
",High,1,"IF a person enthusiastically describes plans to reconnect with friends and expresses eagerness about upcoming events, THEN openness is likely High because this indicates a readiness to explore new social opportunities.",I will quickly connect them on all social media network to sustain the relationship so as not to lose.,Moderate,0,Moderate,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",High,0,"IF a person shares details about past memories and mentions a positive emotional reaction, THEN openness is likely High because this shows an appreciation for experiences and a reflective nature.",It was quite nostalgic; all those laughter and stories we never get to tell anyone else.,High,0,High,0
49,openness,Low,"Saw one of my very good friends today! It was quite nostalgic; all those laughter and stories we never get to tell anyone else. He began kidding around and it was like, no time had elapsed and we were back in our childhood or teenage years telling stories of the places we used to hang around. One thing I’ve always grown to appreciate is the ability of friends to know you when you were still young and still support you to date. Thank you to people like this and for creating so many more wonderful memories! Cheers to the uncovered moments.  #Tbt #blessedfriends ","It is another great day for the love of my life, Happy Birthday to you! Today i celebrate you. You always bring so much joy and happiness in to my life, not to mention the patient and constant support. Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us. Happy anniversary to us yet again, Cheers to many more impressive years together by our side. Happy birthday to you and lots of happiness that you will be showered with today! #BirthdayWishes #BirthdayBoy ",High,0,"IF a person expresses enthusiasm for a variety of different activities, THEN openness is likely High because this indicates a willingness to explore diverse experiences.","Thanks for every day, all the fun we have, the trips we take, the moments that matters to each of us.",High,0,High,0
51,openness,Moderate,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",Moderate,1,"IF a person expresses excitement about reconnecting with old friends and describes the experience positively, THEN openness is likely High because this indicates a willingness to engage in social interactions and new experiences.","Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense to us.",High,0,High,0
51,openness,Moderate,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",Moderate,1,"IF a person shares details about past memories and mentions a positive emotional reaction, THEN openness is likely High because this shows an appreciation for experiences and a reflective nature.","So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.",High,0,High,0
51,openness,Moderate,"Nothing like catching up with the people who knew you way back when life was all about playground games and ice cream. Tonight was full of laughter, nostalgia, and stories that makes sense ti us. So grateful for these lifelong friendships that pick up right where we left off, no matter how long it's been. Love childhood memories.","Happy birthday to my fav person in this whole world. I'm so lucky to walk through life with you side by side. You bring so much joy, laughter, and love into my life every day. Cheers to another year of adventures, growth, and amazing memories together. Love you more than words could explain. #Happy birthday ",Moderate,1,"IF a person expresses enthusiasm for a variety of different activities, THEN openness is likely High because this indicates a willingness to explore diverse experiences.","Cheers to another year of adventures, growth, and amazing memories together.",High,0,High,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,High,1,"IF a person expresses excitement about reconnecting with old friends and describes the experience positively, THEN openness is likely High because this indicates a willingness to engage in social interactions and new experiences.",it is an opportunity to meet with them again and everyone is happy to meet each other.,Moderate,0,Moderate,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,High,1,"IF a person shares enjoyment in routine gatherings without a sense of novelty, THEN openness is likely Low because this reflects contentment with the status quo rather than a desire for new experiences.",what a joy to meet again,Moderate,0,Moderate,0
52,openness,High,it been a long time and it has been so long we see each other since childhood i moved house and left my day ones and now it is an opportunity to meet with them again we have gone through high school and tertiary institution and everybody is happy seeing each other yeah everyone is happy to meet each other and so everyone is with their family. what a joy to meet again,happy birthday to the best friends i ever had today is a special day for you and i am happy and felicitate you on your day. long life and prosperity. what a wonderful day for you as you have been a wonderful friend it is a pleasure to share this day with you. may your heart be filled with joy and your face with smile and your day with happiness and your mind with peace,High,1,"IF a person enthusiastically describes plans to reconnect with friends and expresses eagerness about upcoming events, THEN openness is likely High because this indicates a readiness to explore new social opportunities.",what a joy to meet again,Moderate,0,Moderate,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person expresses excitement about reconnecting with old friends and describes the experience positively, THEN openness is likely High because this indicates a willingness to engage in social interactions and new experiences.",discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years....,Moderate,0,Moderate,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person expresses enthusiasm for a variety of different activities, THEN openness is likely High because this indicates a willingness to explore diverse experiences.",how do you feel about abseiling/parachute jumping/crocodile wrestling?,Moderate,0,Moderate,0
57,openness,Low,"Tonight I discovered that if you hang out with a bunch of people who you were friends with in school but haven't seen for approximately.... 30 mumble years...., you will spend a LOT of the time feeling just as awkward as you did when you were a teenager, a LOT of the time comparing your current need for reading glasses and/or perimenopausal symptoms, and a LOT of the time feeling as though you've blocked out half your memories. ","40 today! Happy birthday to S. At what point do you think people will stop saying ""but you look about 12""? ?? Have a great day and I'll see you later for the birthday surprise. Just one question - how do you feel about abseiling/parachute jumping/crocodile wrestling? Asking for a friend, obviously.... ",High,0,"IF a person enthusiastically describes plans to reconnect with friends and expresses eagerness about upcoming events, THEN openness is likely High because this indicates a readiness to explore new social opportunities.",Happy birthday to S... I'll see you later for the birthday surprise.,Moderate,0,Moderate,0
59,openness,Low,"Had an amazing evening, sharing a few cheeky drinks  with some interesting people from a long time ago. It was great catching up with people from the past , sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won`t leave it so long before we catch up again   ","Happy 60th birthday Phil , now you can finally be the grumpy OLD man you`ve always like for the last 30 years ha ha . 
Enjoy your day , I`ll book the hearing test and eye test for next week . The zimmer frame should be delivered over the few days ha ha , until then , sit back, relax and watch your gardening programmes ( nothing new there ha ha ) xx",High,0,"IF a person expresses excitement about reconnecting with old friends and describes the experience positively, THEN openness is likely High because this indicates a willingness to engage in social interactions and new experiences.","Had an amazing evening, sharing a few cheeky drinks with some interesting people from a long time ago.",Moderate,0,High,0
59,openness,Low,"Had an amazing evening, sharing a few cheeky drinks  with some interesting people from a long time ago. It was great catching up with people from the past , sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won`t leave it so long before we catch up again   ","Happy 60th birthday Phil , now you can finally be the grumpy OLD man you`ve always like for the last 30 years ha ha . 
Enjoy your day , I`ll book the hearing test and eye test for next week . The zimmer frame should be delivered over the few days ha ha , until then , sit back, relax and watch your gardening programmes ( nothing new there ha ha ) xx",High,0,"IF a person shares details about past memories and mentions a positive emotional reaction, THEN openness is likely High because this shows an appreciation for experiences and a reflective nature.","It was great catching up with people from the past, sharing memories from our younger years, and sharing with everyone where life has taken us.",Moderate,0,High,0
59,openness,Low,"Had an amazing evening, sharing a few cheeky drinks  with some interesting people from a long time ago. It was great catching up with people from the past , sharing memories from our younger years, and sharing with everyone where life has taken us. Hopefully we won`t leave it so long before we catch up again   ","Happy 60th birthday Phil , now you can finally be the grumpy OLD man you`ve always like for the last 30 years ha ha . 
Enjoy your day , I`ll book the hearing test and eye test for next week . The zimmer frame should be delivered over the few days ha ha , until then , sit back, relax and watch your gardening programmes ( nothing new there ha ha ) xx",High,0,"IF a person enthusiastically describes plans to reconnect with friends and expresses eagerness about upcoming events, THEN openness is likely High because this indicates a readiness to explore new social opportunities.",Hopefully we won`t leave it so long before we catch up again.,Moderate,0,High,0
